date,consumption,temperature,precipitation,irradiation,price_SIPX,cloudiness,holiday
2022-05-27 17:00:00,1445.0,28.3,0.0,435.0,230.1,53.0,0
2022-05-27 18:00:00,1525.0,27.5,0.0,243.0,230.1,53.0,0
2022-05-27 19:00:00,1560.0,26.0,0.0,114.0,220.1,53.0,0
2022-05-27 20:00:00,1575.0,23.2,0.0,3.0,147.9475,53.0,0
2022-05-27 21:00:00,1550.0,22.0,0.0,0.0,183.7,53.0,0
2022-05-27 22:00:00,1431.0,20.1,0.0,0.0,135.0,53.0,0
2022-05-27 23:00:00,1297.0,17.2,0.6,0.0,111.1675,53.0,0
2022-05-28 00:00:00,1222.0,16.5,0.0,0.0,211.21,100.0,0
2022-05-28 01:00:00,1142.0,15.1,0.0,0.0,207.0,100.0,0
2022-05-28 02:00:00,1089.0,14.7,0.0,0.0,209.00314,100.0,0
2022-05-28 03:00:00,1092.0,15.1,0.0,0.0,150.0,100.0,0
2022-05-28 04:00:00,1118.0,15.1,0.0,0.0,150.0,100.0,0
2022-05-28 05:00:00,1109.0,14.9,0.0,4.0,46.3696,100.0,0
2022-05-28 06:00:00,1226.0,14.3,0.0,21.0,10.91147,100.0,0
2022-05-28 07:00:00,1315.0,14.1,0.0,23.0,10.0,100.0,0
2022-05-28 08:00:00,1395.0,13.7,0.0,21.0,10.43745,100.0,0
2022-05-28 09:00:00,1452.0,12.9,0.0,26.0,92.44593,100.0,0
2022-05-28 10:00:00,1439.0,12.5,0.0,38.0,98.96052,100.0,0
2022-05-28 11:00:00,1474.0,12.2,0.1,90.0,150.0,100.0,0
2022-05-28 12:00:00,1443.0,12.2,0.0,66.0,180.72,100.0,0
2022-05-28 13:00:00,1392.0,12.0,0.1,116.0,150.0,100.0,0
2022-05-28 14:00:00,1335.0,12.1,0.1,95.0,150.0,100.0,0
2022-05-28 15:00:00,1310.0,12.3,0.0,67.0,150.0,100.0,0
2022-05-28 16:00:00,1292.0,12.3,0.0,61.0,150.0,100.0,0
2022-05-28 17:00:00,1296.0,11.4,0.0,20.0,25.9671,100.0,0
2022-05-28 18:00:00,1331.0,11.0,0.2,15.0,89.62807,100.0,0
2022-05-28 19:00:00,1345.0,11.0,0.3,9.0,139.89589,100.0,0
2022-05-28 20:00:00,1337.0,10.8,0.7,1.0,158.83638,100.0,0
2022-05-28 21:00:00,1271.0,10.7,0.1,0.0,164.37496,100.0,0
2022-05-28 22:00:00,1190.0,10.7,0.8,0.0,171.06942,100.0,0
2022-05-28 23:00:00,1073.0,10.6,0.0,0.0,160.65311,100.0,0
2022-05-29 00:00:00,1045.0,10.5,0.0,0.0,165.19187,97.0,0
2022-05-29 01:00:00,985.0,10.4,0.0,0.0,144.62967,97.0,0
2022-05-29 02:00:00,958.0,10.2,0.0,0.0,143.27245,97.0,0
2022-05-29 03:00:00,934.0,10.0,0.0,0.0,139.93415,97.0,0
2022-05-29 04:00:00,963.0,9.9,0.0,0.0,140.03854,97.0,0
2022-05-29 05:00:00,959.0,10.0,0.0,16.0,141.32265,97.0,0
2022-05-29 06:00:00,989.0,10.6,0.0,62.0,134.14209,97.0,0
2022-05-29 07:00:00,1030.0,10.8,0.0,91.0,138.36974,97.0,0
2022-05-29 08:00:00,1131.0,10.7,0.0,63.0,140.14996,97.0,0
2022-05-29 09:00:00,1218.0,11.1,0.6,116.0,140.0787,97.0,0
2022-05-29 10:00:00,1273.0,11.1,0.1,197.0,140.0,97.0,0
2022-05-29 11:00:00,1360.0,11.1,0.0,185.0,145.0648,97.0,0
2022-05-29 12:00:00,1336.0,10.7,0.0,58.0,150.0,97.0,0
2022-05-29 13:00:00,1262.0,10.4,0.2,55.0,150.0,97.0,0
2022-05-29 14:00:00,1237.0,10.2,0.0,43.0,127.94364,97.0,0
2022-05-29 15:00:00,1216.0,9.7,0.0,50.0,131.99433,97.0,0
2022-05-29 16:00:00,1198.0,9.4,0.3,46.0,161.13,97.0,0
2022-05-29 17:00:00,1230.0,9.3,1.2,31.0,173.46,97.0,0
2022-05-29 18:00:00,1285.0,9.4,0.1,25.0,179.55811,97.0,0
2022-05-29 19:00:00,1315.0,9.3,0.2,11.0,201.38,97.0,0
2022-05-29 20:00:00,1311.0,9.0,0.0,2.0,214.93565,97.0,0
2022-05-29 21:00:00,1282.0,8.5,0.0,0.0,224.97014,97.0,0
2022-05-29 22:00:00,1214.0,8.3,0.0,0.0,225.0,97.0,0
2022-05-29 23:00:00,1127.0,7.1,0.0,0.0,214.95676,97.0,0
2022-05-30 00:00:00,1049.0,5.5,0.0,0.0,203.89798,87.0,0
2022-05-30 01:00:00,1027.0,7.3,0.0,0.0,194.72,87.0,0
2022-05-30 02:00:00,1000.0,7.6,0.0,0.0,192.65,87.0,0
2022-05-30 03:00:00,979.0,7.4,0.0,0.0,184.5,87.0,0
2022-05-30 04:00:00,1002.0,7.1,0.0,0.0,182.91775,87.0,0
2022-05-30 05:00:00,1126.0,7.0,0.0,4.0,195.74,87.0,0
2022-05-30 06:00:00,1438.0,7.6,0.0,51.0,230.68,87.0,0
2022-05-30 07:00:00,1577.0,8.8,0.0,116.0,257.94992,87.0,0
2022-05-30 08:00:00,1639.0,9.7,0.0,204.0,260.27113,87.0,0
2022-05-30 09:00:00,1612.0,10.1,0.0,205.0,232.91978,87.0,0
2022-05-30 10:00:00,1558.0,11.7,0.0,579.0,230.0,87.0,0
2022-05-30 11:00:00,1553.0,13.0,0.0,643.0,229.76502,87.0,0
2022-05-30 12:00:00,1567.0,13.7,0.0,421.0,215.0,87.0,0
2022-05-30 13:00:00,1546.0,13.5,0.0,189.0,207.5,87.0,0
2022-05-30 14:00:00,1482.0,13.7,0.0,294.0,210.38,87.0,0
2022-05-30 15:00:00,1466.0,14.1,0.0,160.0,210.38,87.0,0
2022-05-30 16:00:00,1472.0,14.1,0.0,191.0,212.92,87.0,0
2022-05-30 17:00:00,1428.0,13.7,0.0,90.0,225.70344,87.0,0
2022-05-30 18:00:00,1507.0,13.2,0.0,35.0,241.36409,87.0,0
2022-05-30 19:00:00,1552.0,13.1,0.0,88.0,291.14438,87.0,0
2022-05-30 20:00:00,1582.0,11.4,0.0,6.0,295.0,87.0,0
2022-05-30 21:00:00,1526.0,9.5,0.0,0.0,266.45527,87.0,0
2022-05-30 22:00:00,1416.0,8.9,0.0,0.0,243.68,87.0,0
2022-05-30 23:00:00,1280.0,8.8,0.0,0.0,227.5,87.0,0
2022-05-31 00:00:00,1195.0,8.9,0.0,0.0,200.9069,53.0,0
2022-05-31 01:00:00,1147.0,8.3,0.0,0.0,183.0,53.0,0
2022-05-31 02:00:00,1130.0,8.8,0.0,0.0,179.62476,53.0,0
2022-05-31 03:00:00,1151.0,8.7,0.0,0.0,177.0204,53.0,0
2022-05-31 04:00:00,1144.0,9.4,0.0,0.0,180.00973,53.0,0
2022-05-31 05:00:00,1211.0,9.2,0.0,27.0,195.98938,53.0,0
2022-05-31 06:00:00,1462.0,10.7,0.0,94.0,236.84133,53.0,0
2022-05-31 07:00:00,1587.0,11.7,0.0,94.0,247.76987,53.0,0
2022-05-31 08:00:00,1602.0,13.6,0.0,311.0,250.1,53.0,0
2022-05-31 09:00:00,1538.0,14.7,0.0,394.0,250.1,53.0,0
2022-05-31 10:00:00,1471.0,17.3,0.0,769.0,250.0,53.0,0
2022-05-31 11:00:00,1428.0,18.7,0.0,860.0,230.0,53.0,0
2022-05-31 12:00:00,1454.0,20.3,0.0,896.0,216.11,53.0,0
2022-05-31 13:00:00,1388.0,21.8,0.0,896.0,212.85,53.0,0
2022-05-31 14:00:00,1402.0,22.5,0.0,817.0,220.0,53.0,0
2022-05-31 15:00:00,1374.0,22.9,0.0,503.0,224.8,53.0,0
2022-05-31 16:00:00,1396.0,23.7,0.0,612.0,224.8,53.0,0
2022-05-31 17:00:00,1395.0,23.7,0.0,411.0,224.8,53.0,0
2022-05-31 18:00:00,1506.0,23.2,0.0,183.0,234.97034,53.0,0
2022-05-31 19:00:00,1585.0,21.3,0.0,78.0,267.78,53.0,0
2022-05-31 20:00:00,1615.0,19.0,0.0,4.0,275.08,53.0,0
2022-05-31 21:00:00,1600.0,15.4,0.0,0.0,247.5054,53.0,0
2022-05-31 22:00:00,1466.0,14.2,0.0,0.0,240.01,53.0,0
2022-05-31 23:00:00,1332.0,13.1,0.0,0.0,227.98,53.0,0
2022-06-01 00:00:00,1241.0,12.4,0.0,0.0,220.0009,37.0,0
2022-06-01 01:00:00,1184.0,11.5,0.0,0.0,207.45,37.0,0
2022-06-01 02:00:00,1143.0,9.9,0.0,0.0,199.08979,37.0,0
2022-06-01 03:00:00,1149.0,10.1,0.0,0.0,182.52798,37.0,0
2022-06-01 04:00:00,1186.0,9.4,0.0,0.0,182.28372,37.0,0
2022-06-01 05:00:00,1217.0,9.3,0.0,28.0,198.95,37.0,0
2022-06-01 06:00:00,1476.0,12.8,0.0,156.0,240.1,37.0,0
2022-06-01 07:00:00,1605.0,15.5,0.0,320.0,249.67933,37.0,0
2022-06-01 08:00:00,1561.0,18.0,0.0,489.0,246.36,37.0,0
2022-06-01 09:00:00,1477.0,20.6,0.0,648.0,233.67,37.0,0
2022-06-01 10:00:00,1437.0,21.7,0.0,761.0,230.51,37.0,0
2022-06-01 11:00:00,1450.0,23.0,0.0,860.0,223.94,37.0,0
2022-06-01 12:00:00,1512.0,23.0,0.0,325.0,217.42,37.0,0
2022-06-01 13:00:00,1468.0,24.8,0.0,818.0,217.42,37.0,0
2022-06-01 14:00:00,1424.0,25.9,0.0,515.0,223.94,37.0,0
2022-06-01 15:00:00,1404.0,24.8,0.0,494.0,233.67,37.0,0
2022-06-01 16:00:00,1464.0,24.4,0.0,468.0,241.26,37.0,0
2022-06-01 17:00:00,1445.0,24.2,0.0,321.0,260.55,37.0,0
2022-06-01 18:00:00,1565.0,23.3,0.0,255.0,275.0,37.0,0
2022-06-01 19:00:00,1611.0,21.5,0.0,34.0,308.10933,37.0,0
2022-06-01 20:00:00,1649.0,19.9,0.0,4.0,301.92589,37.0,0
2022-06-01 21:00:00,1607.0,16.6,0.0,0.0,274.22748,37.0,0
2022-06-01 22:00:00,1510.0,16.6,0.0,0.0,250.0,37.0,0
2022-06-01 23:00:00,1400.0,15.8,0.0,0.0,236.42,37.0,0
2022-06-02 00:00:00,1280.0,14.9,0.0,0.0,220.49,53.0,0
2022-06-02 01:00:00,1221.0,13.9,0.0,0.0,214.48,53.0,0
2022-06-02 02:00:00,1188.0,12.8,0.0,0.0,190.0,53.0,0
2022-06-02 03:00:00,1192.0,11.7,0.0,0.0,161.95718,53.0,0
2022-06-02 04:00:00,1183.0,11.2,0.0,0.0,165.05386,53.0,0
2022-06-02 05:00:00,1255.0,11.0,0.0,27.0,177.1025,53.0,0
2022-06-02 06:00:00,1483.0,14.2,0.0,152.0,219.99,53.0,0
2022-06-02 07:00:00,1581.0,16.9,0.0,312.0,223.09558,53.0,0
2022-06-02 08:00:00,1568.0,20.7,0.0,474.0,218.5,53.0,0
2022-06-02 09:00:00,1512.0,22.1,0.0,654.0,201.27,53.0,0
2022-06-02 10:00:00,1469.0,22.9,0.0,746.0,187.19,53.0,0
2022-06-02 11:00:00,1498.0,24.5,0.0,875.0,180.0,53.0,0
2022-06-02 12:00:00,1474.0,25.5,0.0,778.0,179.93353,53.0,0
2022-06-02 13:00:00,1496.0,26.2,0.0,868.0,174.90845,53.0,0
2022-06-02 14:00:00,1435.0,27.0,0.0,582.0,169.42835,53.0,0
2022-06-02 15:00:00,1455.0,25.8,0.0,316.0,180.0,53.0,0
2022-06-02 16:00:00,1493.0,26.2,0.0,363.0,189.73,53.0,0
2022-06-02 17:00:00,1546.0,24.6,0.0,70.0,206.66,53.0,0
2022-06-02 18:00:00,1620.0,23.8,0.0,28.0,221.71,53.0,0
2022-06-02 19:00:00,1688.0,18.3,15.0,14.0,260.0,53.0,0
2022-06-02 20:00:00,1666.0,17.5,0.0,2.0,300.0,53.0,0
2022-06-02 21:00:00,1594.0,17.8,0.0,0.0,256.61268,53.0,0
2022-06-02 22:00:00,1460.0,17.2,0.2,0.0,230.0,53.0,0
2022-06-02 23:00:00,1362.0,17.1,0.0,0.0,213.56,53.0,0
2022-06-03 00:00:00,1256.0,16.3,0.0,0.0,177.60619,83.0,0
2022-06-03 01:00:00,1203.0,16.6,0.0,0.0,163.12735,83.0,0
2022-06-03 02:00:00,1188.0,16.3,0.0,0.0,157.40987,83.0,0
2022-06-03 03:00:00,1155.0,15.4,0.0,0.0,159.62214,83.0,0
2022-06-03 04:00:00,1198.0,14.6,0.0,0.0,161.69892,83.0,0
2022-06-03 05:00:00,1222.0,14.0,0.0,17.0,169.94154,83.0,0
2022-06-03 06:00:00,1488.0,15.9,0.0,76.0,209.83343,83.0,0
2022-06-03 07:00:00,1621.0,16.7,0.0,175.0,225.11,83.0,0
2022-06-03 08:00:00,1623.0,17.8,0.0,279.0,221.50062,83.0,0
2022-06-03 09:00:00,1517.0,20.0,0.0,634.0,197.12161,83.0,0
2022-06-03 10:00:00,1490.0,21.8,0.0,682.0,230.7716,83.0,0
2022-06-03 11:00:00,1507.0,22.8,0.0,781.0,260.0,83.0,0
2022-06-03 12:00:00,1501.0,24.5,0.0,747.0,192.52,83.0,0
2022-06-03 13:00:00,1498.0,24.8,0.0,666.0,180.19,83.0,0
2022-06-03 14:00:00,1434.0,25.3,0.0,567.0,172.5,83.0,0
2022-06-03 15:00:00,1455.0,25.5,0.0,456.0,172.43803,83.0,0
2022-06-03 16:00:00,1499.0,24.7,0.0,127.0,176.0,83.0,0
2022-06-03 17:00:00,1559.0,24.0,0.0,80.0,230.3312,83.0,0
2022-06-03 18:00:00,1606.0,22.2,0.0,26.0,214.84716,83.0,0
2022-06-03 19:00:00,1647.0,20.0,0.0,8.0,224.87791,83.0,0
2022-06-03 20:00:00,1612.0,19.8,0.0,1.0,221.83,83.0,0
2022-06-03 21:00:00,1522.0,18.7,0.0,0.0,216.04983,83.0,0
2022-06-03 22:00:00,1437.0,18.7,0.0,0.0,216.77491,83.0,0
2022-06-03 23:00:00,1309.0,18.0,0.0,0.0,185.02793,83.0,0
2022-06-04 00:00:00,1216.0,17.6,0.0,0.0,216.33006,37.0,0
2022-06-04 01:00:00,1150.0,17.1,0.0,0.0,167.9744,37.0,0
2022-06-04 02:00:00,1113.0,15.7,0.0,0.0,166.91653,37.0,0
2022-06-04 03:00:00,1078.0,15.4,0.0,0.0,157.04622,37.0,0
2022-06-04 04:00:00,1090.0,15.7,0.0,0.0,155.5,37.0,0
2022-06-04 05:00:00,1081.0,14.8,0.0,29.0,156.01194,37.0,0
2022-06-04 06:00:00,1206.0,17.4,0.0,160.0,159.8,37.0,0
2022-06-04 07:00:00,1276.0,19.3,0.0,319.0,169.86094,37.0,0
2022-06-04 08:00:00,1299.0,21.5,0.0,493.0,205.0,37.0,0
2022-06-04 09:00:00,1254.0,23.5,0.0,650.0,199.0,37.0,0
2022-06-04 10:00:00,1240.0,24.4,0.0,758.0,193.29,37.0,0
2022-06-04 11:00:00,1256.0,25.9,0.0,846.0,186.47,37.0,0
2022-06-04 12:00:00,1207.0,27.8,0.0,879.0,184.07,37.0,0
2022-06-04 13:00:00,1177.0,29.5,0.0,900.0,168.02958,37.0,0
2022-06-04 14:00:00,1136.0,29.2,0.0,578.0,170.0,37.0,0
2022-06-04 15:00:00,1157.0,29.9,0.0,686.0,173.0,37.0,0
2022-06-04 16:00:00,1184.0,29.6,0.0,578.0,193.29,37.0,0
2022-06-04 17:00:00,1228.0,29.2,0.0,406.0,203.99,37.0,0
2022-06-04 18:00:00,1304.0,28.7,0.0,243.0,230.1,37.0,0
2022-06-04 19:00:00,1354.0,25.8,0.0,88.0,230.1,37.0,0
2022-06-04 20:00:00,1355.0,23.3,0.0,4.0,260.087,37.0,0
2022-06-04 21:00:00,1396.0,20.4,0.0,0.0,258.17,37.0,0
2022-06-04 22:00:00,1323.0,19.1,0.0,0.0,230.1,37.0,0
2022-06-04 23:00:00,1201.0,18.1,0.0,0.0,181.76108,37.0,0
2022-06-05 00:00:00,1118.0,17.2,0.0,0.0,166.26986,47.0,0
2022-06-05 01:00:00,1076.0,16.2,0.0,0.0,159.87416,47.0,0
2022-06-05 02:00:00,1027.0,15.7,0.0,0.0,153.02951,47.0,0
2022-06-05 03:00:00,1014.0,15.0,0.0,0.0,137.64,47.0,0
2022-06-05 04:00:00,1010.0,14.6,0.0,0.0,140.49968,47.0,0
2022-06-05 05:00:00,999.0,14.6,0.0,32.0,128.14709,47.0,0
2022-06-05 06:00:00,1017.0,18.0,0.0,152.0,191.77,47.0,0
2022-06-05 07:00:00,1068.0,19.6,0.0,233.0,191.77,47.0,0
2022-06-05 08:00:00,1104.0,22.2,0.0,474.0,191.67,47.0,0
2022-06-05 09:00:00,1140.0,23.9,0.0,630.0,168.0,47.0,0
2022-06-05 10:00:00,1171.0,25.0,0.0,729.0,168.0,47.0,0
2022-06-05 11:00:00,1165.0,25.9,0.0,837.0,183.4,47.0,0
2022-06-05 12:00:00,1152.0,27.4,0.0,908.0,184.07,47.0,0
2022-06-05 13:00:00,1139.0,28.3,0.0,847.0,170.03,47.0,0
2022-06-05 14:00:00,1110.0,28.5,0.0,463.0,165.0,47.0,0
2022-06-05 15:00:00,1123.0,28.9,0.0,333.0,167.98,47.0,0
2022-06-05 16:00:00,1172.0,29.3,0.0,339.0,184.07,47.0,0
2022-06-05 17:00:00,1241.0,28.2,0.0,138.0,150.01631,47.0,0
2022-06-05 18:00:00,1302.0,28.2,0.0,193.0,186.6,47.0,0
2022-06-05 19:00:00,1376.0,26.7,0.0,65.0,181.022,47.0,0
2022-06-05 20:00:00,1413.0,23.1,0.0,4.0,215.1,47.0,0
2022-06-05 21:00:00,1406.0,20.7,0.0,0.0,215.1,47.0,0
2022-06-05 22:00:00,1342.0,18.9,0.0,0.0,169.22246,47.0,0
2022-06-05 23:00:00,1229.0,18.4,0.0,0.0,150.09721,47.0,0
2022-06-06 00:00:00,1147.0,18.4,0.1,0.0,113.98,43.0,0
2022-06-06 01:00:00,1108.0,18.4,0.0,0.0,100.91572,43.0,0
2022-06-06 02:00:00,1102.0,17.0,0.0,0.0,91.79976,43.0,0
2022-06-06 03:00:00,1065.0,16.5,0.0,0.0,88.23967,43.0,0
2022-06-06 04:00:00,1079.0,15.9,0.0,0.0,85.04988,43.0,0
2022-06-06 05:00:00,1189.0,14.9,0.0,20.0,88.07548,43.0,0
2022-06-06 06:00:00,1470.0,16.2,0.0,93.0,90.06276,43.0,0
2022-06-06 07:00:00,1591.0,19.6,0.0,284.0,120.0,43.0,0
2022-06-06 08:00:00,1609.0,20.7,0.0,503.0,215.0,43.0,0
2022-06-06 09:00:00,1541.0,21.6,0.0,655.0,215.0,43.0,0
2022-06-06 10:00:00,1462.0,22.8,0.0,675.0,232.2316,43.0,0
2022-06-06 11:00:00,1474.0,24.3,0.0,886.0,232.1008,43.0,0
2022-06-06 12:00:00,1495.0,25.1,0.0,908.0,215.0,43.0,0
2022-06-06 13:00:00,1494.0,26.0,0.0,883.0,219.0,43.0,0
2022-06-06 14:00:00,1454.0,26.9,0.0,873.0,225.0,43.0,0
2022-06-06 15:00:00,1467.0,26.2,0.0,412.0,215.0,43.0,0
2022-06-06 16:00:00,1485.0,25.7,0.0,513.0,120.0,43.0,0
2022-06-06 17:00:00,1506.0,24.3,0.0,268.0,151.016,43.0,0
2022-06-06 18:00:00,1553.0,25.0,0.0,265.0,169.55,43.0,0
2022-06-06 19:00:00,1623.0,23.1,0.0,96.0,200.0,43.0,0
2022-06-06 20:00:00,1640.0,19.8,0.0,6.0,214.97267,43.0,0
2022-06-06 21:00:00,1581.0,18.5,0.0,0.0,214.04408,43.0,0
2022-06-06 22:00:00,1489.0,18.4,0.0,0.0,217.41682,43.0,0
2022-06-06 23:00:00,1378.0,17.8,0.0,0.0,189.69512,43.0,0
2022-06-07 00:00:00,1286.0,16.2,0.0,0.0,166.29633,87.0,0
2022-06-07 01:00:00,1196.0,15.0,0.0,0.0,155.15,87.0,0
2022-06-07 02:00:00,1185.0,14.3,0.0,0.0,150.61359,87.0,0
2022-06-07 03:00:00,1178.0,13.6,0.0,0.0,145.72066,87.0,0
2022-06-07 04:00:00,1198.0,13.0,0.0,0.0,146.87964,87.0,0
2022-06-07 05:00:00,1230.0,13.0,0.0,44.0,154.54116,87.0,0
2022-06-07 06:00:00,1456.0,17.1,0.0,203.0,208.33818,87.0,0
2022-06-07 07:00:00,1573.0,18.2,0.0,228.0,219.41,87.0,0
2022-06-07 08:00:00,1575.0,20.2,0.0,342.0,273.97,87.0,0
2022-06-07 09:00:00,1550.0,21.0,0.0,411.0,268.775,87.0,0
2022-06-07 10:00:00,1517.0,22.2,0.0,383.0,240.0,87.0,0
2022-06-07 11:00:00,1535.0,23.5,0.0,644.0,260.0,87.0,0
2022-06-07 12:00:00,1568.0,24.8,0.0,813.0,210.66,87.0,0
2022-06-07 13:00:00,1528.0,25.1,0.0,637.0,213.20403,87.0,0
2022-06-07 14:00:00,1491.0,26.1,0.0,652.0,231.0,87.0,0
2022-06-07 15:00:00,1484.0,25.0,0.0,312.0,230.95625,87.0,0
2022-06-07 16:00:00,1508.0,18.5,13.7,46.0,164.07422,87.0,0
2022-06-07 17:00:00,1539.0,19.2,0.0,79.0,203.774,87.0,0
2022-06-07 18:00:00,1600.0,17.4,1.6,2.0,222.38,87.0,0
2022-06-07 19:00:00,1641.0,17.6,0.1,35.0,280.0,87.0,0
2022-06-07 20:00:00,1615.0,16.9,0.0,3.0,280.56,87.0,0
2022-06-07 21:00:00,1519.0,16.6,0.0,0.0,241.83701,87.0,0
2022-06-07 22:00:00,1404.0,16.6,0.3,0.0,220.26,87.0,0
2022-06-07 23:00:00,1302.0,16.2,0.8,0.0,210.96561,87.0,0
2022-06-08 00:00:00,1230.0,15.2,0.1,0.0,185.05224,63.0,0
2022-06-08 01:00:00,1185.0,14.8,0.6,0.0,168.94795,63.0,0
2022-06-08 02:00:00,1154.0,14.7,3.0,0.0,165.09991,63.0,0
2022-06-08 03:00:00,1161.0,14.4,0.1,0.0,162.9572,63.0,0
2022-06-08 04:00:00,1186.0,13.9,0.0,0.0,164.92369,63.0,0
2022-06-08 05:00:00,1244.0,14.0,0.2,9.0,175.0,63.0,0
2022-06-08 06:00:00,1490.0,14.5,0.0,51.0,197.42022,63.0,0
2022-06-08 07:00:00,1639.0,15.1,0.0,108.0,213.93379,63.0,0
2022-06-08 08:00:00,1675.0,15.4,0.0,61.0,215.01361,63.0,0
2022-06-08 09:00:00,1667.0,15.7,0.0,97.0,205.29202,63.0,0
2022-06-08 10:00:00,1629.0,17.6,0.0,511.0,191.49,63.0,0
2022-06-08 11:00:00,1639.0,19.2,0.0,911.0,191.1,63.0,0
2022-06-08 12:00:00,1631.0,18.8,0.0,174.0,181.26,63.0,0
2022-06-08 13:00:00,1608.0,19.5,0.0,294.0,187.85,63.0,0
2022-06-08 14:00:00,1532.0,19.7,0.0,205.0,191.62,63.0,0
2022-06-08 15:00:00,1527.0,20.0,0.0,356.0,194.53233,63.0,0
2022-06-08 16:00:00,1514.0,21.4,0.0,605.0,196.13,63.0,0
2022-06-08 17:00:00,1505.0,21.9,0.0,484.0,200.66461,63.0,0
2022-06-08 18:00:00,1563.0,21.7,0.0,291.0,210.90202,63.0,0
2022-06-08 19:00:00,1626.0,19.3,0.0,87.0,235.5,63.0,0
2022-06-08 20:00:00,1610.0,16.3,0.0,5.0,244.98,63.0,0
2022-06-08 21:00:00,1580.0,14.9,0.0,0.0,211.98,63.0,0
2022-06-08 22:00:00,1474.0,14.9,0.0,0.0,211.0,63.0,0
2022-06-08 23:00:00,1374.0,14.3,0.0,0.0,198.89,63.0,0
2022-06-09 00:00:00,1262.0,12.6,0.0,0.0,189.01,93.0,0
2022-06-09 01:00:00,1213.0,12.3,0.0,0.0,170.63,93.0,0
2022-06-09 02:00:00,1189.0,11.9,0.0,0.0,165.0,93.0,0
2022-06-09 03:00:00,1205.0,11.5,0.0,0.0,164.88,93.0,0
2022-06-09 04:00:00,1207.0,11.1,0.0,0.0,165.04,93.0,0
2022-06-09 05:00:00,1302.0,10.7,0.0,32.0,177.0,93.0,0
2022-06-09 06:00:00,1485.0,13.2,0.0,186.0,205.28,93.0,0
2022-06-09 07:00:00,1635.0,15.1,0.0,199.0,220.08,93.0,0
2022-06-09 08:00:00,1683.0,16.1,0.0,186.0,270.0,93.0,0
2022-06-09 09:00:00,1685.0,16.9,0.0,182.0,234.0,93.0,0
2022-06-09 10:00:00,1716.0,16.4,0.0,104.0,218.17,93.0,0
2022-06-09 11:00:00,1766.0,16.1,0.1,163.0,210.34,93.0,0
2022-06-09 12:00:00,1756.0,16.3,0.1,139.0,230.0,93.0,0
2022-06-09 13:00:00,1718.0,16.6,0.3,182.0,230.0,93.0,0
2022-06-09 14:00:00,1644.0,17.1,0.3,170.0,270.0,93.0,0
2022-06-09 15:00:00,1604.0,17.5,0.1,170.0,245.0,93.0,0
2022-06-09 16:00:00,1567.0,17.4,0.0,109.0,211.45,93.0,0
2022-06-09 17:00:00,1590.0,17.2,0.0,80.0,201.5,93.0,0
2022-06-09 18:00:00,1588.0,16.8,0.0,56.0,215.99,93.0,0
2022-06-09 19:00:00,1632.0,19.0,0.0,19.0,248.65,93.0,0
2022-06-09 20:00:00,1619.0,18.8,0.0,2.0,264.35,93.0,0
2022-06-09 21:00:00,1549.0,18.9,0.0,0.0,210.45,93.0,0
2022-06-09 22:00:00,1441.0,18.9,0.0,0.0,209.09,93.0,0
2022-06-09 23:00:00,1322.0,19.1,0.0,0.0,192.07,93.0,0
2022-06-10 00:00:00,1239.0,19.2,0.0,0.0,196.58,60.0,0
2022-06-10 01:00:00,1180.0,19.3,0.0,0.0,170.9,60.0,0
2022-06-10 02:00:00,1156.0,18.7,0.0,0.0,164.7,60.0,0
2022-06-10 03:00:00,1164.0,19.2,0.0,0.0,164.35,60.0,0
2022-06-10 04:00:00,1178.0,19.0,0.0,0.0,163.84,60.0,0
2022-06-10 05:00:00,1228.0,19.2,0.0,10.0,179.14,60.0,0
2022-06-10 06:00:00,1485.0,19.4,0.0,27.0,207.91,60.0,0
2022-06-10 07:00:00,1653.0,19.3,0.0,39.0,213.76,60.0,0
2022-06-10 08:00:00,1700.0,19.8,0.0,107.0,212.84,60.0,0
2022-06-10 09:00:00,1675.0,20.2,0.0,152.0,197.28,60.0,0
2022-06-10 10:00:00,1672.0,20.4,0.0,147.0,178.7,60.0,0
2022-06-10 11:00:00,1634.0,21.4,0.0,288.0,182.67,60.0,0
2022-06-10 12:00:00,1642.0,22.3,0.0,510.0,181.28,60.0,0
2022-06-10 13:00:00,1548.0,22.1,0.0,284.0,190.27,60.0,0
2022-06-10 14:00:00,1474.0,22.4,0.0,276.0,175.96,60.0,0
2022-06-10 15:00:00,1341.0,24.0,0.0,646.0,166.74,60.0,0
2022-06-10 16:00:00,1344.0,24.3,0.0,588.0,167.05,60.0,0
2022-06-10 17:00:00,1386.0,24.0,0.0,437.0,200.59,60.0,0
2022-06-10 18:00:00,1451.0,23.2,0.0,283.0,205.0,60.0,0
2022-06-10 19:00:00,1506.0,22.2,0.0,108.0,218.17,60.0,0
2022-06-10 20:00:00,1494.0,17.6,0.0,9.0,220.46,60.0,0
2022-06-10 21:00:00,1479.0,16.1,0.0,0.0,216.9,60.0,0
2022-06-10 22:00:00,1371.0,14.7,0.0,0.0,215.48,60.0,0
2022-06-10 23:00:00,1303.0,13.3,0.0,0.0,205.07,60.0,0
2022-06-11 00:00:00,1186.0,12.4,0.0,0.0,203.34,30.0,0
2022-06-11 01:00:00,1140.0,11.9,0.0,0.0,188.52,30.0,0
